rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
496,estimated,,,0.540866,LeRobot,/huggingface/lerobot,,1896,496,163559,2026-02-26T02:40:28.547000Z,12d,9.6,True,80.5,repo,https://github.com/huggingface/lerobot,,0.395962,0.431082,0.633202,0.96,1.0,0.709733
497,estimated,,,0.540751,shadcn-vue,/llmstxt/shadcn-vue_llms-full_txt,,357,1038,161742,2025-11-05T02:10:03.900000Z,4mo,8.8,,91.2,llmstxt,https://www.shadcn-vue.com/llms-full.txt,,0.559428,0.482284,0.632613,0.88,0.0,0.193186
498,estimated,,,0.540443,Testing Library,/testing-library/testing-library-docs,,911,513,101592,2025-10-25T17:47:09.585000Z,4mo,9.3,True,83.3,repo,https://github.com/testing-library/testing-library-docs,,0.467759,0.433417,0.608085,0.93,1.0,0.181116
499,estimated,,,0.540428,Sui,/mystenlabs/sui,,3743,5613,1474830,2026-01-05T11:32:00.688000Z,2mo,9.4,True,58,repo,https://github.com/mystenlabs/sui,,0.329313,0.599418,0.749195,0.94,1.0,0.319488
500,estimated,,,0.540195,Teleport,/gravitational/teleport,,3809,7066,2045911,2025-07-21T09:47:29.211000Z,7mo,9.9,True,70.6,repo,https://github.com/gravitational/teleport,,0.3276,0.615399,0.766459,0.99,1.0,0.114516
501,estimated,,,0.540189,Terraform Provider for Grafana,/grafana/terraform-provider-grafana,,2282,502,134886,2026-03-05T18:28:02.469000Z,4d,9.7,True,80.4,repo,https://github.com/grafana/terraform-provider-grafana,,0.377806,0.431915,0.623036,0.97,1.0,0.866766
502,estimated,,,0.540016,Bits UI,/huntabyte/bits-ui,,1205,518,128753,2026-01-10T20:42:39.034000Z,1mo,9.5,True,79.8,repo,https://github.com/huntabyte/bits-ui,,0.440367,0.43409,0.620582,0.95,1.0,0.338914
503,estimated,,,0.539995,BigCommerce,/bigcommerce/docs,,2299,2877,1118290,2025-11-02T17:28:16.756000Z,4mo,9,True,80.7,repo,https://github.com/bigcommerce/docs,,0.377078,0.553025,0.734598,0.9,1.0,0.190291
504,estimated,,,0.539971,Microsoft Authentication Library for JS,/azuread/microsoft-authentication-library-for-js,,764,1273,324000,2026-03-04T16:59:38.791000Z,5d,8,,85.8,repo,https://github.com/azuread/microsoft-authentication-library-for-js,,0.484989,0.496441,0.669257,0.8,0.0,0.840977
505,estimated,,,0.539871,ioredis,/redis/ioredis,,511,113,37410,2025-12-29T06:13:30.713000Z,2mo,9,True,73.9,repo,https://github.com/redis/ioredis,,0.524353,0.328849,0.555392,0.9,1.0,0.296673
506,estimated,,,0.539693,Temporal TypeScript SDK,/temporalio/sdk-typescript,,351,56,17111,2025-10-23T14:24:36.674000Z,4mo,9.5,True,84.4,repo,https://github.com/temporalio/sdk-typescript,,0.561085,0.280722,0.514135,0.95,1.0,0.178805
507,estimated,,,0.539539,Laravel Framework,/laravel/framework,,677,65,26389,2026-02-21T20:30:23.081000Z,16d,9.5,True,79.4,repo,https://github.com/laravel/framework,,0.496824,0.290901,0.536985,0.95,1.0,0.644795
508,estimated,,,0.539422,Taro,/nervjs/taro-docs,,863,6391,1135919,2025-10-15T20:30:18.979000Z,4mo,8.6,,80,repo,https://github.com/nervjs/taro-docs,,0.473059,0.608429,0.735423,0.86,0.0,0.170914
509,estimated,,,0.539409,Consul,/hashicorp/consul,,3422,6059,1310894,2025-09-03T02:01:46.965000Z,6mo,9.8,True,79,repo,https://github.com/hashicorp/consul,,0.338101,0.604726,0.74298,0.98,1.0,0.137428
510,estimated,,,0.539152,Lexical,/facebook/lexical,,784,272,86735,2025-12-07T07:07:05.698000Z,3mo,9.2,True,81.2,repo,https://github.com/facebook/lexical,,0.482459,0.389483,0.599745,0.92,1.0,0.243735
511,estimated,,,0.538445,Filament,/google/filament,,2443,21306,7703346,2026-01-18T15:01:47.321000Z,1mo,8.9,,72.2,repo,https://github.com/google/filament,,0.371125,0.692026,0.836389,0.89,0.0,0.371496
512,estimated,,,0.538235,Azure SDK for .NET,/azure/azure-sdk-for-net,,3886,6627,1806291,2025-11-02T21:39:56.427000Z,4mo,9.6,True,79.6,repo,https://github.com/azure/azure-sdk-for-net,,0.325639,0.610947,0.759888,0.96,1.0,0.190503
513,estimated,,,0.538152,React i18next,/i18next/react-i18next,,364,169,59035,2026-03-09T03:33:16.724000Z,1d,8.1,,79.5,repo,https://github.com/i18next/react-i18next,,0.557529,0.356595,0.579453,0.81,0.0,0.96053
514,estimated,,,0.538017,JAX,/jax-ml/jax,,1042,4480,1507862,2026-01-06T10:27:06.955000Z,2mo,8.8,,89.7,repo,https://github.com/jax-ml/jax,,0.454602,0.583766,0.750363,0.88,0.0,0.32277
515,estimated,,,0.537736,Telerik UI for Blazor,/telerik/blazor-docs,,2570,3967,1240517,2025-06-06T13:37:43.175000Z,9mo,9.2,True,84.6,repo,https://github.com/telerik/blazor-docs,,0.366159,0.575324,0.740069,0.92,1.0,0.097779
516,estimated,,,0.537709,Shadcn UI,/llmstxt/ui_shadcn_llms_txt,,1300,731,182378,2026-01-13T10:30:53.989000Z,1mo,8.8,True,72.2,llmstxt,https://ui.shadcn.com/llms.txt,,0.432934,0.457966,0.638947,0.88,1.0,0.34907
517,estimated,,,0.537542,Apache Cordova,/apache/cordova-docs,,6204,25028,6192156,2025-08-12T23:31:45.823000Z,6mo,9.1,True,,repo,https://github.com/apache/cordova-docs,,0.279788,0.703205,0.824871,0.91,1.0,0.125313
518,estimated,,,0.537509,GoReleaser,/goreleaser/goreleaser,,1077,522,176187,2025-12-04T08:17:37.802000Z,3mo,9,True,83.3,repo,https://github.com/goreleaser/goreleaser,,0.451366,0.434623,0.637125,0.9,1.0,0.238029
519,estimated,,,0.537375,Visual Studio Code,/microsoft/vscode,,1886,545,253605,2026-02-05T20:16:34.055000Z,1mo,9.9,True,57.8,repo,https://github.com/microsoft/vscode,,0.396481,0.437611,0.656336,0.99,1.0,0.479723
520,estimated,,,0.537252,Anthropic Courses,/anthropics/courses,,744,582,281228,2026-03-04T18:46:42.189000Z,5d,8.8,,91.2,repo,https://github.com/anthropics/courses,,0.487586,0.442163,0.66179,0.88,0.0,0.842733
521,estimated,,,0.537162,SageMath,/sagemath/documentation,,14459,146907,27568560,2025-09-29T11:09:44.362000Z,5mo,9,True,38.5,repo,https://github.com/sagemath/documentation,,0.196852,0.826085,0.90364,0.9,1.0,0.156319
522,estimated,,,0.536932,Home Assistant Developers,/home-assistant/developers.home-assistant,,1776,1042,283158,2025-11-10T21:02:18.568000Z,3mo,10,True,67,repo,https://github.com/home-assistant/developers.home-assistant,,0.402368,0.482551,0.66215,1.0,1.0,0.200663
523,estimated,,,0.536803,OpenAI Agents JS,/openai/openai-agents-js,,631,165,51863,2025-12-07T22:44:06.772000Z,3mo,9.1,True,82.1,repo,https://github.com/openai/openai-agents-js,,0.503712,0.354942,0.572622,0.91,1.0,0.245031
524,estimated,,,0.536763,Flux,/fluxcd/website,,3086,1176,395671,2026-03-01T19:43:35.013000Z,8d,9.1,True,51.9,repo,https://github.com/fluxcd/website,,0.348229,0.490943,0.679798,0.91,1.0,0.77803
525,estimated,,,0.536744,LightGBM,/microsoft/lightgbm,,887,241,80233,2025-11-17T15:09:54.679000Z,3mo,9.9,True,85.2,repo,https://github.com/microsoft/lightgbm,,0.470373,0.381114,0.595635,0.99,1.0,0.210159
526,estimated,,,0.53664,OpenSearch Documentation Website,/opensearch-project/documentation-website,,3342,7778,1154533,2025-05-18T00:53:42.971000Z,9mo,9.4,True,,repo,https://github.com/opensearch-project/documentation-website,,0.340419,0.622064,0.736281,0.94,1.0,0.091928
527,estimated,,,0.536463,Svelte,/sveltejs/svelte,,406,519,122155,2026-02-18T03:39:04.947000Z,20d,8.1,,0,repo,https://github.com/sveltejs/svelte,,0.546852,0.434223,0.617807,0.81,0.0,0.597268
528,estimated,,,0.536463,Ezdxf,/mozman/ezdxf,,1651,1097,397791,2025-11-09T12:45:34.673000Z,4mo,9.3,True,91,repo,https://github.com/mozman/ezdxf,,0.409519,0.486119,0.68008,0.93,1.0,0.198874
529,estimated,,,0.536298,Bazel,/bazelbuild/bazel,,3476,5334,868457,2025-11-17T05:15:54.439000Z,3mo,9.7,True,76.9,repo,https://github.com/bazelbuild/bazel,,0.336566,0.595879,0.721262,0.97,1.0,0.209554
530,estimated,,,0.536155,Pgx,/jackc/pgx,,451,48,18868,2026-01-23T11:13:07.709000Z,1mo,9.3,True,88.1,repo,https://github.com/jackc/pgx,,0.536572,0.270221,0.519291,0.93,1.0,0.395187
531,estimated,,,0.535702,Chromium,/chromium/chromium,,3467,140341,32910418,2025-09-24T02:41:57.795000Z,5mo,7.5,,66.5,repo,https://github.com/chromium/chromium,,0.33682,0.822911,0.912982,0.75,0.0,0.152077
532,estimated,,,0.535564,SQLite VEC,/asg017/sqlite-vec,,996,156,38640,2026-02-15T05:40:25.052000Z,23d,9.7,True,66.4,repo,https://github.com/asg017/sqlite-vec,,0.459023,0.351071,0.557098,0.97,1.0,0.564499
533,estimated,,,0.535251,Git,/git/git,,635,1666,914144,2025-12-25T01:23:06.961000Z,2mo,8.3,,86,repo,https://github.com/git/git,,0.503093,0.515109,0.723967,0.83,0.0,0.284838
534,estimated,,,0.535118,GORM,/go-gorm/gorm.io,,728,9125,2123931,2025-09-02T10:24:04.970000Z,6mo,6.6,,75.1,repo,https://github.com/go-gorm/gorm.io,,0.489714,0.633153,0.768433,0.66,0.0,0.137019
535,estimated,,,0.535039,React Native Keyboard Controller,/kirillzyusko/react-native-keyboard-controller,,1112,345,189341,2025-12-30T10:29:42.222000Z,2mo,9.1,True,76.8,repo,https://github.com/kirillzyusko/react-native-keyboard-controller,,0.448234,0.405937,0.640923,0.91,1.0,0.300169
536,estimated,,,0.534789,LangChain Google,/langchain-ai/langchain-google,,525,101,31302,2025-12-04T07:05:17.554000Z,3mo,9.2,True,77,repo,https://github.com/langchain-ai/langchain-google,,0.521709,0.321127,0.54599,0.92,1.0,0.237934
537,estimated,,,0.534749,Terraform Provider Google Beta,/hashicorp/terraform-provider-google-beta,,3421,5638,1069741,2025-06-01T08:06:38.350000Z,9mo,9.8,True,,repo,https://github.com/hashicorp/terraform-provider-google-beta,,0.338129,0.599726,0.732257,0.98,1.0,0.096141
538,estimated,,,0.534734,Kitty,/kovidgoyal/kitty,,1578,1570,208302,2025-08-16T17:20:25.770000Z,6mo,9.3,True,80.5,repo,https://github.com/kovidgoyal/kitty,,0.413949,0.510991,0.645957,0.93,1.0,0.127303
539,estimated,,,0.534646,Firebase JavaScript SDK,/firebase/firebase-js-sdk,,681,4278,627818,2025-09-24T00:14:55.569000Z,5mo,8.2,,74,repo,https://github.com/firebase/firebase-js-sdk,,0.496247,0.580564,0.704148,0.82,0.0,0.151998
540,estimated,,,0.534472,PEFT,/huggingface/peft,,1669,1064,264109,2025-10-26T10:51:57.335000Z,4mo,9.6,True,91.5,repo,https://github.com/huggingface/peft,,0.408456,0.484,0.658477,0.96,1.0,0.181897
541,estimated,,,0.53372,Cyclopts,/brianpugh/cyclopts,,2153,515,127743,2026-02-25T23:36:00.599000Z,12d,9.6,True,91.4,repo,https://github.com/brianpugh/cyclopts,,0.383507,0.433687,0.620166,0.96,1.0,0.707588
542,estimated,,,0.533691,Hasura GraphQL Engine,/hasura/graphql-engine,,2633,3980,533100,2025-05-14T14:18:37.166000Z,9mo,9.6,True,68.9,repo,https://github.com/hasura/graphql-engine,,0.363786,0.575552,0.695522,0.96,1.0,0.090968
543,estimated,,,0.533661,PX4 Autopilot,/px4/px4-autopilot,,7019,17254,5813621,2025-08-21T08:37:26.951000Z,6mo,9.8,True,,repo,https://github.com/px4/px4-autopilot,,0.267691,0.67738,0.821544,0.98,1.0,0.129858
544,estimated,,,0.533621,Milvus,/milvus-io/web-content,,15698,116086,15514216,2025-09-27T02:04:14.736000Z,5mo,9.8,True,35.1,repo,https://github.com/milvus-io/web-content,,0.188792,0.809736,0.873316,0.98,1.0,0.154405
545,estimated,,,0.533582,Braze Docs,/braze-inc/braze-docs,,6156,3841,2159002,2026-02-18T21:57:26.078000Z,19d,9.7,True,68.8,repo,https://github.com/braze-inc/braze-docs,,0.28055,0.573084,0.769297,0.97,1.0,0.606477
546,estimated,,,0.533537,PaddleOCR,/paddlepaddle/paddleocr,,450,916,362267,2026-02-03T03:04:01.206000Z,1mo,7.3,,68.7,repo,https://github.com/paddlepaddle/paddleocr,,0.536789,0.473611,0.675145,0.73,0.0,0.459748
547,estimated,,,0.533483,Statsig,/statsig-io/docs,,3673,1891,631806,2026-02-08T09:33:44.206000Z,29d,9.9,True,78.1,repo,https://github.com/statsig-io/docs,,0.331164,0.5239,0.704482,0.99,1.0,0.500146
548,estimated,,,0.533352,Jmix Context 7,/jmix-framework/jmix-context7,,988,4148,1230254,2026-02-02T14:41:01.460000Z,1mo,7.7,,91.5,repo,https://github.com/jmix-framework/jmix-context7,,0.459813,0.578422,0.739631,0.77,0.0,0.456142
549,estimated,,,0.532982,NATS.js,/nats-io/nats.js,,1495,810,171426,2025-10-23T20:43:00.830000Z,4mo,9.7,True,85.3,repo,https://github.com/nats-io/nats.js,,0.419243,0.465082,0.63568,0.97,1.0,0.179086
550,estimated,,,0.532923,Runpod,/runpod/docs,,1979,801,284040,2026-01-25T22:13:28.034000Z,1mo,9.4,True,76.8,repo,https://github.com/runpod/docs,,0.391764,0.464307,0.662314,0.94,1.0,0.408414
551,estimated,,,0.532918,Plotly,/plotly/plotly.py,,544,1925,554326,2025-11-11T03:03:01.929000Z,3mo,8,,93.2,repo,https://github.com/plotly/plotly.py,,0.51823,0.525137,0.697582,0.8,0.0,0.201
552,estimated,,,0.532637,Akka.NET,/akkadotnet/akka.net,,3487,6293,1250635,2025-09-28T11:16:11.657000Z,5mo,9.1,True,82.7,repo,https://github.com/akkadotnet/akka.net,,0.336257,0.607356,0.740498,0.91,1.0,0.155512
553,estimated,,,0.532362,Inngest JS,/inngest/inngest-js,,727,170,41821,2025-08-15T17:46:12.389000Z,6mo,10,True,68.7,repo,https://github.com/inngest/inngest-js,,0.489849,0.357002,0.561271,1.0,1.0,0.126775
554,estimated,,,0.532169,Scrapy,/scrapy/scrapy,,1406,719,235053,2025-11-18T17:53:33.546000Z,3mo,9.1,True,96.3,repo,https://github.com/scrapy/scrapy,,0.425255,0.456818,0.65233,0.91,1.0,0.211812
555,estimated,,,0.532113,Pydantic AI,/llmstxt/ai_pydantic_dev_llms-full_txt,,5909,2229,781389,2026-03-06T18:45:20.274000Z,3d,9.5,True,84,llmstxt,https://ai.pydantic.dev/llms-full.txt,,0.284563,0.535313,0.71569,0.95,1.0,0.892873
556,estimated,,,0.531932,Apache Iceberg,/apache/iceberg,,1218,832,116199,2025-09-23T09:46:05.362000Z,5mo,9.1,True,79.7,repo,https://github.com/apache/iceberg,,0.439316,0.46694,0.61517,0.91,1.0,0.151535
557,estimated,,,0.531829,Camunda 8,/camunda/camunda-docs,,5159,15958,3007310,2025-07-04T15:02:44.301000Z,8mo,9,True,,repo,https://github.com/camunda/camunda-docs,,0.297867,0.671959,0.786776,0.9,1.0,0.107622
558,estimated,,,0.531563,TypeScript Website,/microsoft/typescript-website,,2603,2459,454299,2025-09-02T21:25:35.782000Z,6mo,9.9,True,60,repo,https://github.com/microsoft/typeScript-website,,0.364909,0.542128,0.687086,0.99,1.0,0.137307
559,estimated,,,0.531524,Prefect,/prefecthq/docs,,5751,264647,43096306,2025-09-29T04:03:01.379000Z,5mo,8.2,,60.3,repo,https://github.com/prefecthq/docs,,0.28722,0.866953,0.927205,0.82,0.0,0.156078
560,estimated,,,0.531359,Kubernetes,/kubernetes/website,,2120,27521,8074463,2025-08-14T15:05:25.615000Z,6mo,8.4,,,repo,https://github.com/kubernetes/website,,0.385021,0.709797,0.838871,0.84,0.0,0.126182
561,estimated,,,0.531302,SQLite Utils,/simonw/sqlite-utils,,1978,674,120283,2026-02-16T14:26:41.289000Z,21d,9.3,True,85.3,repo,https://github.com/simonw/sqlite-utils,,0.391814,0.452337,0.616992,0.93,1.0,0.579385
562,estimated,,,0.531284,Liveblocks,/liveblocks/liveblocks,,2802,2256,632348,2026-01-13T05:57:06.350000Z,1mo,9,True,78.5,repo,https://github.com/liveblocks/liveblocks,,0.35769,0.536148,0.704528,0.9,1.0,0.348299
563,estimated,,,0.531179,Flask,/pallets/flask,,343,490,129166,2025-11-17T17:51:47.357000Z,3mo,8.8,,85.1,repo,https://github.com/pallets/flask,,0.563338,0.430239,0.620751,0.88,0.0,0.210325
564,estimated,,,0.531115,Terraform Datadog Provider,/datadog/terraform-provider-datadog,,1116,434,120461,2025-10-17T18:56:27.465000Z,4mo,9.4,True,81,repo,https://github.com/datadog/terraform-provider-datadog,,0.447882,0.421831,0.61707,0.94,1.0,0.172819
565,estimated,,,0.531083,Cloudflare Workers,/cloudflare/workers-sdk,,1791,239,76986,2026-03-04T21:18:48.223000Z,5d,9.3,True,67.3,repo,https://github.com/cloudflare/workers-sdk,,0.401544,0.380538,0.593457,0.93,1.0,0.845241
566,estimated,,,0.530862,AG-UI,/ag-ui-protocol/ag-ui,,528,1227,288972,2026-03-03T20:51:27.570000Z,6d,5.7,,76.9,repo,https://github.com/ag-ui-protocol/ag-ui,,0.521151,0.493888,0.663222,0.57,0.0,0.821652
567,estimated,,,0.530602,Grafana Mimir,/grafana/mimir,,2635,1770,599902,2025-11-21T14:01:15.971000Z,3mo,9.7,True,67.9,repo,https://github.com/grafana/mimir,,0.363711,0.519311,0.701749,0.97,1.0,0.216144
568,estimated,,,0.53057,Django REST Framework,/encode/django-rest-framework,,561,960,246647,2026-02-18T13:50:54.990000Z,19d,7.5,,87.7,repo,https://github.com/encode/django-rest-framework,,0.515219,0.476865,0.654869,0.75,0.0,0.602363
569,estimated,,,0.530507,Swift Composable Architecture,/pointfreeco/swift-composable-architecture,,1140,315,88793,2026-01-19T16:30:28.330000Z,1mo,9.1,True,70,repo,https://github.com/pointfreeco/swift-composable-architecture,,0.445798,0.399639,0.600982,0.91,1.0,0.376444
570,estimated,,,0.530324,Ory,/ory/docs,,3025,2492,672197,2025-10-24T02:25:14.626000Z,4mo,9.9,True,67.5,repo,https://github.com/ory/docs,,0.350185,0.543054,0.707751,0.99,1.0,0.17934
571,estimated,,,0.530126,Next.js Auth0,/auth0/nextjs-auth0,,946,353,58420,2025-10-02T20:02:18.398000Z,5mo,9.5,True,82.7,repo,https://github.com/auth0/nextjs-auth0,,0.464067,0.407524,0.578901,0.95,1.0,0.159112
572,estimated,,,0.529938,Cube,/cube-js/cube,,2655,1365,424314,2026-01-19T16:29:13.332000Z,1mo,9.5,True,80.8,repo,https://github.com/cube-js/cube,,0.362971,0.501283,0.683484,0.95,1.0,0.37644
573,estimated,,,0.529915,Adaptive Cards,/microsoft/adaptivecards,,3042,4833,347677,2025-06-02T12:38:18.551000Z,9mo,9.9,True,63.9,repo,https://github.com/microsoft/adaptivecards,,0.349636,0.589031,0.672977,0.99,1.0,0.096508
574,estimated,,,0.52985,Quarkus LangChain4j,/quarkiverse/quarkus-langchain4j,,2585,2010,458725,2025-08-24T00:35:52.410000Z,6mo,10,True,,repo,https://github.com/quarkiverse/quarkus-langchain4j,,0.365589,0.528136,0.687597,1.0,1.0,0.131374
575,estimated,,,0.529743,Ionic Framework,/ionic-team/ionic-framework,,2126,967,241023,2025-12-23T21:32:47.772000Z,2mo,9.9,True,76.3,repo,https://github.com/ionic-team/ionic-framework,,0.384744,0.477369,0.653652,0.99,1.0,0.281735
576,estimated,,,0.529729,Raycast Extensions,/raycast/extensions,,4181,6451,2122314,2025-10-30T20:13:18.800000Z,4mo,9,True,77,repo,https://github.com/raycast/extensions,,0.318468,0.609078,0.768393,0.9,1.0,0.186871
577,estimated,,,0.529596,Espressif IoT Development Framework,/espressif/esp-idf,,5081,11281,2827765,2025-08-31T02:14:15.390000Z,6mo,9.1,True,85.4,repo,https://github.com/espressif/esp-idf,,0.29936,0.647878,0.783529,0.91,1.0,0.13557
578,estimated,,,0.529457,React Native Paper,/callstack/react-native-paper,,1795,848,250325,2025-09-02T18:07:43.377000Z,6mo,10,True,67.7,repo,https://github.com/callstack/react-native-paper,,0.401326,0.468261,0.65565,1.0,1.0,0.137221
579,estimated,,,0.529291,Puppeteer,/puppeteer/puppeteer,,522,1416,330225,2025-12-14T16:28:16.591000Z,2mo,8,,91.1,repo,https://github.com/puppeteer/puppeteer,,0.522269,0.503828,0.670261,0.8,0.0,0.259303
580,estimated,,,0.529123,Just - command runner,/casey/just,,1908,259,44492,2026-03-04T01:52:08.596000Z,6d,9.8,True,89.6,repo,https://github.com/casey/just,,0.395344,0.386096,0.564536,0.98,1.0,0.826378
581,estimated,,,0.529108,Composio,/composiohq/composio,,2295,1112,309955,2026-01-15T13:30:08.514000Z,1mo,9.4,True,70.9,repo,https://github.com/composiohq/composio,,0.377249,0.487061,0.66692,0.94,1.0,0.357917
582,estimated,,,0.528892,Synapse,/element-hq/synapse,,3092,3681,562616,2025-08-21T09:31:16.845000Z,6mo,9.7,True,,repo,https://github.com/element-hq/synapse,,0.348038,0.57013,0.698365,0.97,1.0,0.129879
583,estimated,,,0.528756,OpenAPI TS,/hey-api/openapi-ts,,432,329,74399,2026-03-02T01:02:42.255000Z,8d,7.7,,77.5,repo,https://github.com/hey-api/openapi-ts,,0.540782,0.402649,0.591654,0.77,0.0,0.782527
584,estimated,,,0.528686,Mattermost,/mattermost/docs,,3379,4367,1020686,2025-08-07T03:50:38.290000Z,7mo,9.4,True,43.2,repo,https://github.com/mattermost/docs,,0.33934,0.581993,0.729781,0.94,1.0,0.122339
585,estimated,,,0.528601,Polymarket CLOB Client,/polymarket/clob-client,,535,27,13990,2026-02-05T12:31:59.614000Z,1mo,9.9,True,84.8,repo,https://github.com/polymarket/clob-client,,0.519863,0.231366,0.503514,0.99,1.0,0.477261
586,estimated,,,0.52843,Amazon EKS,/awsdocs/amazon-eks-user-guide,,2300,2044,331358,2025-07-02T09:00:45.996000Z,8mo,9.7,True,75.5,repo,https://github.com/awsdocs/amazon-eks-user-guide,,0.377036,0.5293,0.670442,0.97,1.0,0.10676
587,estimated,,,0.528415,Metabase,/metabase/metabase,,2264,1305,496100,2025-12-28T01:41:08.446000Z,2mo,9,True,79.1,repo,https://github.com/metabase/metabase,,0.378582,0.498164,0.691728,0.9,1.0,0.293225
588,estimated,,,0.528266,TypeScript Go,/microsoft/typescript-go,,7195,13147,2464636,2025-12-02T18:33:39.073000Z,3mo,9.9,True,37.6,repo,https://github.com/microsoft/typescript-go,,0.265263,0.658506,0.77628,0.99,1.0,0.235096
589,estimated,,,0.528059,Fastjson2,/alibaba/fastjson2,,5205,14342,2345629,2025-05-07T09:14:08.761000Z,10mo,9.1,True,,repo,https://github.com/alibaba/fastjson2,,0.296997,0.664546,0.773669,0.91,1.0,0.089022
590,estimated,,,0.527803,Dify,/langgenius/dify,,1304,447,162559,2025-12-26T07:07:21.010000Z,2mo,8.9,True,44,repo,https://github.com/langgenius/dify,,0.432633,0.423875,0.632879,0.89,1.0,0.288228
591,estimated,,,0.527685,React Native Purchases,/revenuecat/react-native-purchases,,510,62,15624,2025-11-05T19:25:39.078000Z,4mo,9.8,True,85.8,repo,https://github.com/revenuecat/react-native-purchases,,0.524545,0.287671,0.50934,0.98,1.0,0.194085
592,estimated,,,0.527558,Bob,/stephenafamo/bob,,1557,244,52807,2026-02-17T02:47:21.418000Z,21d,9.9,True,80,repo,https://github.com/stephenafamo/bob,,0.415262,0.38197,0.573573,0.99,1.0,0.585198
593,estimated,,,0.527503,Shadcn Svelte,/huntabyte/shadcn-svelte,,1307,423,92226,2025-12-18T22:46:53.646000Z,2mo,9.5,True,76.2,repo,https://github.com/huntabyte/shadcn-svelte,,0.432408,0.420052,0.602983,0.95,1.0,0.269223
594,estimated,,,0.527397,CrowdStrike Falcon SDK for Python,/crowdstrike/falconpy,,5134,7193,2137946,2025-10-14T20:59:36.360000Z,4mo,9.6,True,78,repo,https://github.com/crowdstrike/falconpy,,0.298343,0.616636,0.76878,0.96,1.0,0.169966
595,estimated,,,0.527269,Drizzle ORM,/drizzle-team/drizzle-orm,,622,437,95256,2026-03-09T15:27:35.735000Z,17h,7.6,,87,repo,https://github.com/drizzle-team/drizzle-orm,,0.505118,0.422308,0.604688,0.76,0.0,0.976031
596,estimated,,,0.527244,Wolverine,/jasperfx/wolverine,,602,950,305033,2026-02-06T19:26:33.444000Z,1mo,7.9,,79.8,repo,https://github.com/jasperfx/wolverine,,0.508316,0.476139,0.666075,0.79,0.0,0.487244
597,estimated,,,0.527023,cURL,/curl/curl,,2851,1653,673384,2026-01-14T19:29:43.953000Z,1mo,9,True,81.2,repo,https://github.com/curl/curl,,0.355991,0.514566,0.707844,0.9,1.0,0.354742
598,estimated,,,0.526996,Semgrep,/semgrep/semgrep-docs,,1738,1389,172182,2025-06-18T19:01:23.238000Z,8mo,9.4,True,70.4,repo,https://github.com/semgrep/semgrep-docs,,0.404487,0.502492,0.635912,0.94,1.0,0.101837
599,estimated,,,0.526959,EAS CLI,/expo/eas-cli,,892,224,40262,2025-08-19T08:41:01.520000Z,6mo,10,True,81.6,repo,https://github.com/expo/eas-cli,,0.469823,0.376057,0.559267,1.0,1.0,0.128745
600,estimated,,,0.526883,React Native Vision Camera,/mrousavy/react-native-vision-camera,,1073,201,48805,2025-12-26T18:38:56.062000Z,2mo,10,True,85.7,repo,https://github.com/mrousavy/react-native-vision-camera,,0.45173,0.36857,0.569416,1.0,1.0,0.289565
601,estimated,,,0.526819,Fumadocs CLI,/llmstxt/fumadocs_dev_llms-full_txt,,1039,8889,2126672,2025-09-23T11:29:38.433000Z,5mo,7.3,,60.2,llmstxt,https://fumadocs.dev/llms-full.txt,,0.454884,0.631334,0.768501,0.73,0.0,0.15159
602,estimated,,,0.526797,Node-Postgres,/brianc/node-postgres,,944,149,41112,2026-01-21T09:45:20.887000Z,1mo,9.5,True,76.7,repo,https://github.com/brianc/node-postgres,,0.464274,0.347904,0.560369,0.95,1.0,0.384742
603,estimated,,,0.526722,MCP Context Forge,/ibm/mcp-context-forge,,5010,5134,1360236,2025-12-30T09:53:29.919000Z,2mo,9.6,True,61.3,repo,https://github.com/ibm/mcp-context-forge,,0.300739,0.593226,0.744929,0.96,1.0,0.300094
604,estimated,,,0.526665,Fluent Bit,/fluent/fluent-bit-docs,,2008,1146,237978,2025-10-28T22:52:27.893000Z,4mo,9.6,True,82.5,repo,https://github.com/fluent/fluent-bit-docs,,0.390339,0.48915,0.652982,0.96,1.0,0.184697
605,estimated,,,0.526463,Pillow,/python-pillow/pillow,,983,372,52290,2025-10-06T23:32:49.460000Z,5mo,9.3,True,80.2,repo,https://github.com/python-pillow/pillow,,0.46031,0.411154,0.573054,0.93,1.0,0.16269
606,estimated,,,0.526415,Microsoft Power Apps,/microsoftdocs/powerapps-docs,,2109,23624,3470754,2025-06-09T13:02:47.624000Z,9mo,8.9,,,repo,https://github.com/microsoftdocs/powerapps-docs,,0.385531,0.699196,0.794336,0.89,0.0,0.098737
607,estimated,,,0.526325,Expo Google Fonts,/expo/google-fonts,,4365,4119,1196987,2025-10-16T22:48:20.173000Z,4mo,10,True,69.2,repo,https://github.com/expo/google-fonts,,0.314247,0.577935,0.738185,1.0,1.0,0.171988
608,estimated,,,0.526291,SvelteKit,/llmstxt/svelte_dev_kit_llms_txt,,1991,9828,2348275,2025-09-22T12:31:10.957000Z,5mo,9.9,,76.3,llmstxt,https://svelte.dev/docs/kit/llms.txt,,0.391172,0.638306,0.773729,0.99,0.0,0.15086
